unidade;ano;mes;setor_centro_custo;internacoes
HEM;2023;2;UTI - ADULTO;9
HEM;2023;3;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;137
HEM;2023;3;UTI - ADULTO;30
HEM;2023;4;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;131
HEM;2023;4;UTI - ADULTO;22
HEM;2023;5;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;118
HEM;2023;5;UTI - ADULTO;25
HEM;2023;6;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;128
HEM;2023;6;UTI - ADULTO;23
HEM;2023;7;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;121
HEM;2023;7;UTI - ADULTO;16
HEM;2023;8;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;152
HEM;2023;8;UTI - ADULTO;25
HEM;2023;9;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;112
HEM;2023;9;UTI - ADULTO;14
HEM;2023;10;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;93
HEM;2023;10;UTI - ADULTO;29
HEM;2023;11;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;123
HEM;2023;11;UTI - ADULTO;6
HEM;2023;12;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;143
HEM;2023;12;UTI - ADULTO;13
HEM;2024;1;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;234
HEM;2024;1;UTI - ADULTO;27
HEM;2024;2;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;354
HEM;2024;2;UTI - ADULTO;30
HEM;2024;3;HOSPITAL DIA;1
HEM;2024;3;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;403
HEM;2024;3;UTI - ADULTO;23
HEM;2024;4;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;337
HEM;2024;4;UTI - ADULTO;23
HEM;2024;5;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;226
HEM;2024;5;UTI - ADULTO;19
HEM;2024;6;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;148
HEM;2024;6;UTI - ADULTO;18
HEM;2024;7;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;141
HEM;2024;7;UTI - ADULTO;15
HEM;2024;8;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;125
HEM;2024;8;UTI - ADULTO;15
HEM;2024;9;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;132
HEM;2024;9;UTI - ADULTO;19
HEM;2024;10;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;132
HEM;2024;10;UTI - ADULTO;12
HEM;2024;11;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;136
HEM;2024;11;UTI - ADULTO;13
HEM;2024;12;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;110
HEM;2024;12;UTI - ADULTO;24
HEM;2025;1;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;120
HEM;2025;1;UTI - ADULTO;28
HEM;2025;2;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;123
HEM;2025;2;UTI - ADULTO;22
HEM;2025;3;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;133
HEM;2025;3;UTI - ADULTO;20
HEM;2025;4;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;150
HEM;2025;4;UTI - ADULTO;17
HEM;2025;5;AMBULATORIO DE INFECTOLOGIA;1
HEM;2025;5;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;135
HEM;2025;5;UTI - ADULTO;17
HEM;2025;6;ALA A;25
HEM;2025;6;ALA C;29
HEM;2025;6;ALA D;27
HEM;2025;6;CTI - ADULTO;23
HEM;2025;6;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;12
HEM;2025;6;UTI - ADULTO;2
HEM;2025;7;ALA A;51
HEM;2025;7;ALA C;60
HEM;2025;7;ALA D;34
HEM;2025;7;CTI - ADULTO;37
HEM;2025;8;ALA A;44
HEM;2025;8;ALA C;51
HEM;2025;8;ALA D;38
HEM;2025;8;CTI - ADULTO;37
HEM;2025;9;ALA A;53
HEM;2025;9;ALA C;50
HEM;2025;9;ALA D;39
HEM;2025;9;CTI - ADULTO;28
HEM;2025;10;ALA A;65
HEM;2025;10;ALA C;60
HEM;2025;10;ALA D;47
HEM;2025;10;CTI - ADULTO;21
HEM;2025;11;ALA A;48
HEM;2025;11;ALA C;49
HEM;2025;11;ALA D;49
HEM;2025;11;CTI - ADULTO;15
HEM;2025;12;ALA A;53
HEM;2025;12;ALA C;48
HEM;2025;12;ALA D;36
HEM;2025;12;CTI - ADULTO;19
HEM;2026;1;ALA A;42
HEM;2026;1;ALA C;55
HEM;2026;1;ALA D;37
HEM;2026;1;CTI - ADULTO;22
HEM;2026;2;ALA A;53
HEM;2026;2;ALA C;50
HEM;2026;2;ALA D;35
HEM;2026;2;CTI - ADULTO;14
HEM;2026;3;ALA A;61
HEM;2026;3;ALA C;54
HEM;2026;3;ALA D;39
HEM;2026;3;CTI - ADULTO;24
HEM;2026;4;ALA A;60
HEM;2026;4;ALA C;56
HEM;2026;4;ALA D;31
HEM;2026;4;CTI - ADULTO;17
HEM;2026;5;ALA A;57
HEM;2026;5;ALA C;72
HEM;2026;5;ALA D;44
HEM;2026;5;CTI - ADULTO;16
HEM;2026;6;ALA A;62
HEM;2026;6;ALA C;44
HEM;2026;6;ALA D;41
HEM;2026;6;CTI - ADULTO;25
HEM;2026;7;ALA A;60
HEM;2026;7;ALA C;53
HEM;2026;7;ALA D;49
HEM;2026;7;CTI - ADULTO;20
HIJPII;2019;1;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;178
HIJPII;2019;1;UNIDADE INTERNAÇÃO - CURTO PRAZO;95
HIJPII;2019;1;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;101
HIJPII;2019;1;UTI;30
HIJPII;2019;2;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;158
HIJPII;2019;2;UNIDADE INTERNAÇÃO - CURTO PRAZO;97
HIJPII;2019;2;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;94
HIJPII;2019;2;UTI;33
HIJPII;2019;3;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;180
HIJPII;2019;3;UNIDADE INTERNAÇÃO - CURTO PRAZO;205
HIJPII;2019;3;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;113
HIJPII;2019;3;UTI;39
HIJPII;2019;4;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;166
HIJPII;2019;4;UNIDADE INTERNAÇÃO - CURTO PRAZO;320
HIJPII;2019;4;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;117
HIJPII;2019;4;UTI;19
HIJPII;2019;5;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;224
HIJPII;2019;5;UNIDADE INTERNAÇÃO - CURTO PRAZO;244
HIJPII;2019;5;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;135
HIJPII;2019;5;UTI;21
HIJPII;2019;6;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;182
HIJPII;2019;6;UNIDADE INTERNAÇÃO - CURTO PRAZO;203
HIJPII;2019;6;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;133
HIJPII;2019;6;UTI;39
HIJPII;2019;7;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;167
HIJPII;2019;7;UNIDADE INTERNAÇÃO - CURTO PRAZO;142
HIJPII;2019;7;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;107
HIJPII;2019;7;UTI;41
HIJPII;2019;8;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;185
HIJPII;2019;8;UNIDADE INTERNAÇÃO - CURTO PRAZO;84
HIJPII;2019;8;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;121
HIJPII;2019;8;UTI;39
HIJPII;2019;9;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;170
HIJPII;2019;9;UNIDADE INTERNAÇÃO - CURTO PRAZO;78
HIJPII;2019;9;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;128
HIJPII;2019;9;UTI;43
HIJPII;2019;10;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;211
HIJPII;2019;10;UNIDADE INTERNAÇÃO - CURTO PRAZO;39
HIJPII;2019;10;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;101
HIJPII;2019;10;UTI;40
HIJPII;2019;11;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;213
HIJPII;2019;11;UNIDADE INTERNAÇÃO - CURTO PRAZO;37
HIJPII;2019;11;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;93
HIJPII;2019;11;UTI;29
HIJPII;2019;12;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;228
HIJPII;2019;12;UNIDADE INTERNAÇÃO - CURTO PRAZO;61
HIJPII;2019;12;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;124
HIJPII;2019;12;UTI;45
HIJPII;2020;1;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;207
HIJPII;2020;1;UNIDADE INTERNAÇÃO - CURTO PRAZO;19
HIJPII;2020;1;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;80
HIJPII;2020;1;UTI;31
HIJPII;2020;2;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;189
HIJPII;2020;2;UNIDADE INTERNAÇÃO - CURTO PRAZO;39
HIJPII;2020;2;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;101
HIJPII;2020;2;UTI;49
HIJPII;2020;3;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;196
HIJPII;2020;3;UNIDADE INTERNAÇÃO - CURTO PRAZO;56
HIJPII;2020;3;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;153
HIJPII;2020;3;UTI;39
HIJPII;2020;4;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;133
HIJPII;2020;4;UNIDADE INTERNAÇÃO - CURTO PRAZO;10
HIJPII;2020;4;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;68
HIJPII;2020;4;UTI;21
HIJPII;2020;5;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;144
HIJPII;2020;5;UNIDADE INTERNAÇÃO - CURTO PRAZO;9
HIJPII;2020;5;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;76
HIJPII;2020;5;UTI;39
HIJPII;2020;6;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;140
HIJPII;2020;6;UNIDADE INTERNAÇÃO - CURTO PRAZO;27
HIJPII;2020;6;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;128
HIJPII;2020;6;UTI;49
HIJPII;2020;7;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;144
HIJPII;2020;7;UNIDADE INTERNAÇÃO - CURTO PRAZO;15
HIJPII;2020;7;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;159
HIJPII;2020;7;UTI;47
HIJPII;2020;8;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;156
HIJPII;2020;8;UNIDADE INTERNAÇÃO - CURTO PRAZO;15
HIJPII;2020;8;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;120
HIJPII;2020;8;UTI;36
HIJPII;2020;9;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;158
HIJPII;2020;9;UNIDADE INTERNAÇÃO - CURTO PRAZO;20
HIJPII;2020;9;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;94
HIJPII;2020;9;UTI;38
HIJPII;2020;10;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;141
HIJPII;2020;10;UNIDADE INTERNAÇÃO - CURTO PRAZO;24
HIJPII;2020;10;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;97
HIJPII;2020;10;UTI;32
HIJPII;2020;11;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;162
HIJPII;2020;11;UNIDADE INTERNAÇÃO - CURTO PRAZO;22
HIJPII;2020;11;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;128
HIJPII;2020;11;UTI;49
HIJPII;2020;12;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;139
HIJPII;2020;12;UNIDADE INTERNAÇÃO - CURTO PRAZO;21
HIJPII;2020;12;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;121
HIJPII;2020;12;UTI;35
HIJPII;2021;1;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;171
HIJPII;2021;1;UNIDADE INTERNAÇÃO - CURTO PRAZO;26
HIJPII;2021;1;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;124
HIJPII;2021;1;UTI;46
HIJPII;2021;2;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;129
HIJPII;2021;2;UNIDADE INTERNAÇÃO - CURTO PRAZO;35
HIJPII;2021;2;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;134
HIJPII;2021;2;UTI;39
HIJPII;2021;3;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;152
HIJPII;2021;3;UNIDADE INTERNAÇÃO - CURTO PRAZO;61
HIJPII;2021;3;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;171
HIJPII;2021;3;UTI;55
HIJPII;2021;4;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;162
HIJPII;2021;4;UNIDADE INTERNAÇÃO - CURTO PRAZO;46
HIJPII;2021;4;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;155
HIJPII;2021;4;UTI;40
HIJPII;2021;5;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;149
HIJPII;2021;5;UNIDADE INTERNAÇÃO - CURTO PRAZO;62
HIJPII;2021;5;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;133
HIJPII;2021;5;UTI;48
HIJPII;2021;6;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;118
HIJPII;2021;6;UNIDADE INTERNAÇÃO - CURTO PRAZO;58
HIJPII;2021;6;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;119
HIJPII;2021;6;UTI;41
HIJPII;2021;7;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;130
HIJPII;2021;7;UNIDADE INTERNAÇÃO - CURTO PRAZO;57
HIJPII;2021;7;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;115
HIJPII;2021;7;UTI;37
HIJPII;2021;8;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;126
HIJPII;2021;8;UNIDADE INTERNAÇÃO - CURTO PRAZO;36
HIJPII;2021;8;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;120
HIJPII;2021;8;UTI;54
HIJPII;2021;9;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;145
HIJPII;2021;9;UNIDADE INTERNAÇÃO - CURTO PRAZO;67
HIJPII;2021;9;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;112
HIJPII;2021;9;UTI;41
HIJPII;2021;10;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;141
HIJPII;2021;10;UNIDADE INTERNAÇÃO - CURTO PRAZO;67
HIJPII;2021;10;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;132
HIJPII;2021;10;UTI;45
HIJPII;2021;11;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;154
HIJPII;2021;11;UNIDADE INTERNAÇÃO - CURTO PRAZO;73
HIJPII;2021;11;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;126
HIJPII;2021;11;UTI;52
HIJPII;2021;12;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;149
HIJPII;2021;12;UNIDADE INTERNAÇÃO - CURTO PRAZO;108
HIJPII;2021;12;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;153
HIJPII;2021;12;UTI;70
HIJPII;2022;1;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;121
HIJPII;2022;1;UNIDADE INTERNAÇÃO - CURTO PRAZO;163
HIJPII;2022;1;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;98
HIJPII;2022;1;UTI;49
HIJPII;2022;2;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;158
HIJPII;2022;2;UNIDADE INTERNAÇÃO - CURTO PRAZO;91
HIJPII;2022;2;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;94
HIJPII;2022;2;UTI;42
HIJPII;2022;3;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;173
HIJPII;2022;3;UNIDADE INTERNAÇÃO - CURTO PRAZO;136
HIJPII;2022;3;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;128
HIJPII;2022;3;UTI;77
HIJPII;2022;4;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;180
HIJPII;2022;4;UNIDADE INTERNAÇÃO - CURTO PRAZO;82
HIJPII;2022;4;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;126
HIJPII;2022;4;UTI;60
HIJPII;2022;5;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;170
HIJPII;2022;5;UNIDADE INTERNAÇÃO - CURTO PRAZO;116
HIJPII;2022;5;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;106
HIJPII;2022;5;UTI;73
HIJPII;2022;6;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;143
HIJPII;2022;6;UNIDADE INTERNAÇÃO - CURTO PRAZO;100
HIJPII;2022;6;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;110
HIJPII;2022;6;UTI;53
HIJPII;2022;7;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;136
HIJPII;2022;7;UNIDADE INTERNAÇÃO - CURTO PRAZO;113
HIJPII;2022;7;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;101
HIJPII;2022;7;UTI;58
HIJPII;2022;8;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;161
HIJPII;2022;8;UNIDADE INTERNAÇÃO - CURTO PRAZO;67
HIJPII;2022;8;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;104
HIJPII;2022;8;UTI;38
HIJPII;2022;9;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;216
HIJPII;2022;9;UNIDADE INTERNAÇÃO - CURTO PRAZO;56
HIJPII;2022;9;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;107
HIJPII;2022;9;UTI;27
HIJPII;2022;10;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;185
HIJPII;2022;10;UNIDADE INTERNAÇÃO - CURTO PRAZO;75
HIJPII;2022;10;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;120
HIJPII;2022;10;UTI;19
HIJPII;2022;11;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;203
HIJPII;2022;11;UNIDADE INTERNAÇÃO - CURTO PRAZO;90
HIJPII;2022;11;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;125
HIJPII;2022;11;UTI;35
HIJPII;2022;12;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;154
HIJPII;2022;12;UNIDADE INTERNAÇÃO - CURTO PRAZO;48
HIJPII;2022;12;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;111
HIJPII;2022;12;UTI;52
HIJPII;2023;1;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;161
HIJPII;2023;1;UNIDADE INTERNAÇÃO - CURTO PRAZO;48
HIJPII;2023;1;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;90
HIJPII;2023;1;UTI;48
HIJPII;2023;2;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;230
HIJPII;2023;2;UNIDADE INTERNAÇÃO - CURTO PRAZO;60
HIJPII;2023;2;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;110
HIJPII;2023;2;UTI;57
HIJPII;2023;3;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;221
HIJPII;2023;3;UNIDADE INTERNAÇÃO - CURTO PRAZO;140
HIJPII;2023;3;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;106
HIJPII;2023;3;UTI;61
HIJPII;2023;4;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;186
HIJPII;2023;4;UNIDADE INTERNAÇÃO - CURTO PRAZO;108
HIJPII;2023;4;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;116
HIJPII;2023;4;UTI;56
HIJPII;2023;5;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;183
HIJPII;2023;5;UNIDADE INTERNAÇÃO - CURTO PRAZO;148
HIJPII;2023;5;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;109
HIJPII;2023;5;UTI;63
HIJPII;2023;6;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;174
HIJPII;2023;6;UNIDADE INTERNAÇÃO - CURTO PRAZO;94
HIJPII;2023;6;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;86
HIJPII;2023;6;UTI;44
HIJPII;2023;7;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;156
HIJPII;2023;7;UNIDADE INTERNAÇÃO - CURTO PRAZO;139
HIJPII;2023;7;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;80
HIJPII;2023;7;UTI;57
HIJPII;2023;8;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;144
HIJPII;2023;8;UNIDADE INTERNAÇÃO - CURTO PRAZO;100
HIJPII;2023;8;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;98
HIJPII;2023;8;UTI;51
HIJPII;2023;9;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;157
HIJPII;2023;9;UNIDADE INTERNAÇÃO - CURTO PRAZO;78
HIJPII;2023;9;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;84
HIJPII;2023;9;UTI;57
HIJPII;2023;10;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;166
HIJPII;2023;10;UNIDADE INTERNAÇÃO - CURTO PRAZO;57
HIJPII;2023;10;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;76
HIJPII;2023;10;UTI;54
HIJPII;2023;11;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;153
HIJPII;2023;11;UNIDADE INTERNAÇÃO - CURTO PRAZO;48
HIJPII;2023;11;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;76
HIJPII;2023;11;UTI;45
HIJPII;2023;12;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;156
